application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,_
2960,Male,TRUE,3.08,STEM,,600,5,Consulting,,
2961,Male,FALSE,3.28,Humanities,White,720,3,Consulting,Admit,
2962,Male,FALSE,3.17,Humanities,Asian,630,5,Technology,,
2963,Female,TRUE,3.06,Humanities,,600,4,Consulting,,
2964,Female,FALSE,3.28,Humanities,Black,650,6,PE/VC,,
2965,Female,FALSE,3.16,Humanities,Black,630,5,Consulting,,
2966,Male,FALSE,3.2,Humanities,White,600,4,Financial Services,,
2967,Male,FALSE,3.18,STEM,Other,660,7,Consulting,,
2968,Male,FALSE,3.08,Humanities,White,570,4,Investment Banking,,
2969,Male,FALSE,3.31,Humanities,White,660,4,Nonprofit/Gov,,
2970,Female,FALSE,3.21,Business,Hispanic,650,7,Consulting,,
2971,Female,FALSE,3.22,Humanities,Other,570,6,Financial Services,,
2972,Female,TRUE,3.45,Business,,720,4,Consulting,,
2973,Male,TRUE,3.2,STEM,,700,6,Consulting,,
2974,Male,FALSE,3.49,Humanities,Asian,680,6,Investment Banking,Admit,
2975,Male,FALSE,3.26,STEM,White,650,7,PE/VC,,
2976,Male,FALSE,3.21,STEM,White,680,5,Technology,,
2977,Male,TRUE,2.91,STEM,,590,5,Financial Services,,
2978,Female,FALSE,3.35,Humanities,White,660,5,PE/VC,,
2979,Male,TRUE,3.03,STEM,,630,6,Consulting,,
2980,Male,FALSE,3.15,STEM,Asian,650,4,Investment Management,,
2981,Male,FALSE,3.3,STEM,White,720,6,CPG,Admit,
2982,Female,TRUE,3.35,Humanities,,700,5,Other,,
2983,Female,FALSE,3.23,Business,Asian,670,5,Financial Services,Admit,
2984,Male,FALSE,3.35,STEM,White,610,6,Health Care,,
2985,Male,FALSE,3.25,Business,Black,650,6,Consulting,,
2986,Male,TRUE,3.11,STEM,,620,5,Consulting,,
2987,Male,TRUE,3.3,STEM,,600,3,PE/VC,,
2988,Female,FALSE,3.4,Business,Other,720,4,Financial Services,Admit,
2989,Male,FALSE,3.31,Humanities,Black,670,5,Other,,
2990,Male,TRUE,3.22,Business,,650,5,Technology,,
2991,Male,TRUE,3.18,STEM,,680,6,Other,,
2992,Female,TRUE,3.22,Business,,590,5,Consulting,,
2993,Female,FALSE,3.32,Business,Black,690,6,PE/VC,,
2994,Female,FALSE,3.06,Humanities,Hispanic,570,6,Technology,,
2995,Female,TRUE,3.47,Humanities,,710,4,Nonprofit/Gov,,
2996,Female,FALSE,3.1,Humanities,Asian,670,7,Investment Banking,,
2997,Female,FALSE,3.18,STEM,Hispanic,700,5,Investment Banking,,
2998,Female,FALSE,3.16,STEM,Black,630,6,PE/VC,,
2999,Female,FALSE,3.21,STEM,Hispanic,630,5,Other,,
3000,Male,FALSE,3.55,Business,Asian,760,6,Consulting,Admit,
3001,Male,TRUE,3.5,Business,,710,4,Technology,Admit,
3002,Female,FALSE,3.29,Humanities,Asian,710,5,PE/VC,,
3003,Male,FALSE,3.1,Business,Asian,650,6,Real Estate,,
3004,Male,FALSE,3.19,Humanities,Black,660,5,Consulting,,
3005,Female,FALSE,3.35,Business,Asian,630,4,Technology,,
3006,Female,FALSE,3.06,STEM,White,630,5,Nonprofit/Gov,,
3007,Male,FALSE,3.3,Business,Hispanic,670,5,Technology,,
3008,Male,FALSE,3.39,Humanities,Asian,720,4,Technology,,
3009,Male,TRUE,3.23,STEM,,650,4,Nonprofit/Gov,,
3010,Female,FALSE,3.1,Humanities,Hispanic,660,5,Consulting,,
3011,Male,FALSE,3.04,STEM,White,600,3,Consulting,,
3012,Female,FALSE,3.12,Humanities,Asian,670,5,Consulting,,
3013,Female,FALSE,3.18,Humanities,White,670,6,Consulting,,
3014,Male,TRUE,3.15,STEM,,590,5,Investment Management,,
3015,Female,FALSE,3.37,STEM,White,710,4,PE/VC,Admit,
3016,Male,FALSE,3.13,Humanities,Asian,630,5,Investment Management,,
3017,Male,FALSE,3.6,Humanities,Black,680,4,Consulting,,
3018,Female,FALSE,2.91,Humanities,Asian,620,5,Consulting,,
3019,Male,FALSE,3.27,Business,Black,640,5,Investment Banking,,
3020,Male,FALSE,3.31,Business,Asian,720,6,Nonprofit/Gov,Admit,
3021,Male,FALSE,3.34,STEM,White,710,5,PE/VC,Admit,
3022,Male,TRUE,3.12,Humanities,,640,6,Financial Services,,
3023,Male,TRUE,3.44,STEM,,670,6,Other,,
3024,Male,TRUE,3.24,STEM,,630,6,Nonprofit/Gov,,
3025,Female,FALSE,3.42,Humanities,Hispanic,730,6,Nonprofit/Gov,Admit,
3026,Male,FALSE,3.34,STEM,Hispanic,660,5,Health Care,,
3027,Male,FALSE,3.17,STEM,Black,620,6,Investment Banking,,
3028,Female,FALSE,3.32,Business,Asian,620,5,Nonprofit/Gov,,
3029,Female,FALSE,3.43,STEM,Asian,680,5,Investment Management,,
3030,Male,TRUE,3.22,Humanities,,680,5,Health Care,Admit,
3031,Male,TRUE,3.38,Humanities,,740,5,Technology,,
3032,Male,FALSE,3.35,STEM,White,780,5,PE/VC,,
3033,Male,FALSE,3.2,Business,Asian,680,5,Consulting,,
3034,Male,FALSE,3.27,Humanities,White,720,4,Nonprofit/Gov,Admit,
3035,Male,FALSE,3.32,STEM,White,670,4,Nonprofit/Gov,,
3036,Female,FALSE,3.23,Business,Hispanic,710,7,Investment Banking,Admit,
3037,Male,TRUE,3.23,Humanities,,680,6,Consulting,Admit,
3038,Male,FALSE,3.19,Humanities,Hispanic,620,5,Consulting,,
3039,Male,FALSE,3.07,Humanities,Asian,570,4,Consulting,,
3040,Female,TRUE,3.16,STEM,,700,6,Technology,,
3041,Male,FALSE,3.16,STEM,Asian,640,4,PE/VC,,
3042,Female,TRUE,3.11,Humanities,,610,3,Nonprofit/Gov,,
3043,Female,TRUE,3.13,Humanities,,700,5,Technology,,
3044,Male,TRUE,3.52,Business,,730,6,Technology,Admit,
3045,Male,TRUE,3.37,Humanities,,630,6,Consulting,,
3046,Male,FALSE,3.46,STEM,Black,680,4,Consulting,,
3047,Male,FALSE,3.21,STEM,Black,620,7,Consulting,,
3048,Female,FALSE,3.21,Humanities,Asian,690,3,PE/VC,Admit,
3049,Male,FALSE,3.24,Humanities,White,570,4,Nonprofit/Gov,,
3050,Male,FALSE,3.25,Business,Asian,670,4,Technology,Admit,
3051,Female,FALSE,3.3,Humanities,White,690,6,Other,,
3052,Female,FALSE,3.35,Business,Other,660,5,Consulting,,
3053,Male,FALSE,3.21,Business,White,630,4,Consulting,,
3054,Male,FALSE,3.35,Humanities,White,690,4,Investment Management,,
3055,Female,FALSE,3.11,Humanities,Hispanic,640,5,Health Care,,
3056,Male,TRUE,3.19,Business,,650,5,Other,,
3057,Male,TRUE,3.38,STEM,,690,5,Consulting,,
3058,Male,FALSE,3.32,Humanities,Asian,780,4,Technology,,
3059,Male,FALSE,3.1,Business,Black,640,6,Nonprofit/Gov,,
3060,Male,FALSE,3.28,STEM,White,620,5,Nonprofit/Gov,,
3061,Male,FALSE,3.31,STEM,White,700,7,Nonprofit/Gov,,
3062,Male,TRUE,3.08,STEM,,600,4,Media/Entertainment,,
3063,Male,TRUE,3.04,Business,,600,6,PE/VC,,
3064,Female,FALSE,3.64,Business,Asian,760,5,Technology,Admit,
3065,Female,FALSE,3.16,Business,Hispanic,660,4,Financial Services,,
3066,Male,FALSE,3.32,Humanities,White,650,4,Financial Services,,
3067,Female,FALSE,3.29,Humanities,Other,680,6,Investment Banking,Admit,
3068,Female,FALSE,3.5,Humanities,Asian,750,3,Retail,Admit,
3069,Female,FALSE,3.48,Business,White,580,5,Investment Management,,
3070,Female,FALSE,3.66,Business,White,760,5,Consulting,,
3071,Male,FALSE,3.38,Humanities,White,670,6,Consulting,Admit,
3072,Male,TRUE,3.26,STEM,,650,4,Technology,,
3073,Female,FALSE,3.35,STEM,Black,720,5,Consulting,Admit,
3074,Male,TRUE,3.09,STEM,,630,7,CPG,,
3075,Female,TRUE,3.23,Humanities,,630,6,Health Care,,
3076,Male,FALSE,3.36,Humanities,White,640,5,Consulting,,
3077,Male,FALSE,3.09,Humanities,Asian,680,5,PE/VC,,
3078,Female,FALSE,3.21,STEM,Black,700,4,Technology,,
3079,Female,FALSE,3.2,STEM,Asian,630,6,Consulting,,
3080,Male,FALSE,3.26,STEM,Asian,590,3,Consulting,,
3081,Male,TRUE,3.27,STEM,,710,5,Other,,
3082,Female,TRUE,3.2,STEM,,650,6,Investment Banking,,
3083,Female,TRUE,3.27,Business,,700,6,Investment Banking,Admit,
3084,Female,TRUE,3.12,Humanities,,640,4,Investment Management,,
3085,Male,TRUE,2.95,STEM,,580,6,Other,,
3086,Male,FALSE,3.22,Business,White,680,5,PE/VC,Admit,
3087,Female,FALSE,3.14,Business,Hispanic,710,4,Consulting,,
3088,Male,FALSE,3.26,Humanities,White,710,6,Technology,,
3089,Female,FALSE,3.47,STEM,Asian,670,6,PE/VC,,
3090,Female,FALSE,3.27,STEM,Asian,610,4,Investment Management,,
3091,Male,FALSE,3.35,Business,White,720,6,Investment Banking,Admit,
3092,Male,TRUE,3.35,Humanities,,700,5,Investment Banking,,
3093,Male,FALSE,2.9,Humanities,White,600,5,Health Care,,
3094,Male,FALSE,3.12,STEM,Black,710,7,Consulting,,
3095,Female,FALSE,3.32,Business,White,690,6,Investment Banking,,
3096,Male,FALSE,3.27,Humanities,White,660,6,PE/VC,,
3097,Male,TRUE,3.55,Business,,680,4,Financial Services,Admit,
3098,Male,FALSE,3.4,Humanities,White,650,6,Nonprofit/Gov,,
3099,Male,FALSE,3.23,Humanities,White,690,5,PE/VC,,
3100,Male,FALSE,3.08,Humanities,Asian,590,4,Consulting,,
3101,Male,FALSE,3.29,STEM,White,590,5,Technology,,
3102,Male,FALSE,3.16,Business,White,620,5,PE/VC,,
3103,Female,FALSE,3.43,STEM,White,650,5,Real Estate,,
3104,Female,FALSE,3.16,Business,Asian,590,6,Nonprofit/Gov,,
3105,Male,FALSE,3.53,Business,Black,620,4,CPG,,
3106,Male,FALSE,3.54,Business,White,760,5,Financial Services,Admit,
3107,Female,FALSE,3.11,Humanities,Asian,590,7,Consulting,,
3108,Male,TRUE,3.25,STEM,,650,5,Health Care,,
3109,Male,FALSE,3.07,Humanities,Hispanic,640,5,Consulting,,
3110,Male,FALSE,3.52,STEM,Hispanic,670,5,Technology,,
3111,Male,TRUE,3.31,Business,,640,4,Consulting,,
3112,Male,FALSE,3.22,STEM,Hispanic,710,4,Technology,,
3113,Female,FALSE,3.42,Humanities,White,690,5,Consulting,,
3114,Female,FALSE,3.06,Business,Black,580,5,CPG,,
3115,Female,FALSE,3.09,Business,Hispanic,570,5,Consulting,,
3116,Male,FALSE,3.48,STEM,Asian,670,2,Health Care,,
3117,Female,TRUE,3.05,Business,,590,6,Technology,,
3118,Male,FALSE,3.05,Humanities,White,650,4,Consulting,,
3119,Male,FALSE,3.21,Business,Black,620,4,Consulting,,
3120,Male,TRUE,3.19,Humanities,,620,4,Consulting,,
3121,Male,FALSE,3.15,STEM,Asian,570,5,Technology,,
3122,Male,FALSE,3.38,Business,Hispanic,730,6,Investment Management,,
3123,Male,TRUE,3.09,Humanities,,610,4,Other,,
3124,Female,TRUE,3.31,Humanities,,600,6,PE/VC,,
3125,Male,FALSE,3.32,STEM,Black,680,6,Health Care,,
3126,Male,TRUE,3.28,STEM,,680,6,PE/VC,,
3127,Male,FALSE,3.44,Humanities,White,660,5,Consulting,,
3128,Female,FALSE,3.28,STEM,Asian,640,4,Consulting,,
3129,Female,FALSE,3.11,Humanities,White,600,5,Investment Banking,,
3130,Female,TRUE,3.11,Business,,600,5,Consulting,,
3131,Male,FALSE,3.13,Humanities,Black,600,4,Investment Banking,,
3132,Male,FALSE,3.35,Business,Black,670,5,Nonprofit/Gov,,
3133,Male,FALSE,3.28,Humanities,Asian,630,5,Consulting,,
3134,Male,TRUE,3.2,Business,,640,4,PE/VC,,
3135,Female,TRUE,3.07,Humanities,,660,6,Other,,
3136,Female,FALSE,3.39,Humanities,White,670,5,Investment Management,,
3137,Male,FALSE,3.22,Business,White,610,7,Consulting,,
3138,Male,FALSE,3.37,STEM,Black,650,7,Consulting,,
3139,Male,FALSE,3.24,STEM,Asian,730,5,Technology,,
3140,Male,TRUE,3.14,STEM,,600,6,Real Estate,,
3141,Female,FALSE,3.22,Business,White,600,7,Technology,,
3142,Female,FALSE,3.14,Business,Black,570,5,PE/VC,,
3143,Male,TRUE,3.13,Humanities,,610,7,Other,,
3144,Male,FALSE,3.29,Humanities,Asian,700,5,PE/VC,,
3145,Male,FALSE,3.48,STEM,Black,720,5,Financial Services,,
3146,Male,FALSE,3.26,Business,White,700,6,Health Care,,
3147,Male,FALSE,3.18,Business,Black,700,4,Consulting,,
3148,Male,TRUE,3.37,STEM,,760,4,Other,,
3149,Male,FALSE,3.22,STEM,White,620,5,Consulting,,
3150,Male,TRUE,3.07,Business,,570,5,PE/VC,,
3151,Male,FALSE,3.14,STEM,Black,570,6,Investment Banking,,
3152,Male,TRUE,3.41,Humanities,,770,5,Investment Management,,
3153,Male,FALSE,3.45,Humanities,Hispanic,730,5,Other,Admit,
3154,Female,FALSE,3.14,Business,White,620,5,PE/VC,,
3155,Female,FALSE,3.06,Humanities,Asian,650,6,Consulting,,
3156,Female,TRUE,3.38,Business,,770,5,PE/VC,,
3157,Male,FALSE,3.14,STEM,Black,630,5,Financial Services,,
3158,Male,FALSE,3.25,Business,Hispanic,620,5,Nonprofit/Gov,,
3159,Female,FALSE,3.34,Humanities,Black,710,6,Retail,Admit,
3160,Male,FALSE,3.45,Humanities,Black,660,4,Technology,,
3161,Male,TRUE,3.11,Humanities,,680,5,Consulting,,
3162,Male,FALSE,3.33,Humanities,White,710,6,Real Estate,Admit,
3163,Male,TRUE,3.12,Humanities,,610,4,Retail,,
3164,Male,FALSE,3.08,Business,Hispanic,600,6,Investment Banking,,
3165,Male,FALSE,2.95,Business,White,570,6,Financial Services,,
3166,Male,FALSE,3.24,Humanities,Asian,640,6,Financial Services,,
3167,Female,FALSE,3.53,STEM,White,690,6,CPG,Admit,
3168,Male,TRUE,3.39,STEM,,680,5,Health Care,Admit,
3169,Female,FALSE,3.42,Humanities,Asian,780,3,Financial Services,,
3170,Male,FALSE,3.39,Humanities,White,680,5,Nonprofit/Gov,Admit,
3171,Male,FALSE,3.5,Business,White,670,5,Consulting,,
3172,Male,FALSE,3.37,Humanities,White,660,5,Financial Services,Admit,
3173,Male,FALSE,3.2,Business,White,640,6,Consulting,,
3174,Female,TRUE,3.39,STEM,,670,6,Investment Banking,,
3175,Male,FALSE,3.34,Humanities,White,650,4,Consulting,,
3176,Male,FALSE,3.17,STEM,White,650,4,Nonprofit/Gov,,
3177,Female,FALSE,3.51,Business,Hispanic,680,6,Real Estate,Admit,
3178,Female,TRUE,3.36,Business,,640,6,Health Care,,
3179,Female,TRUE,3.35,STEM,,710,6,PE/VC,,
3180,Female,TRUE,3.27,STEM,,610,5,Retail,,
3181,Female,FALSE,3.39,Business,Black,660,6,Consulting,Admit,
3182,Male,FALSE,3.18,Business,Black,660,4,Other,,
3183,Male,TRUE,3.47,STEM,,650,5,Consulting,,
3184,Male,FALSE,3.21,Humanities,Asian,690,5,Technology,Admit,
3185,Female,FALSE,3.23,Humanities,Other,670,6,Consulting,Admit,
3186,Male,FALSE,3.14,STEM,Hispanic,640,5,Energy,,
3187,Male,FALSE,3.48,Business,Asian,670,5,Consulting,,
3188,Male,FALSE,3.2,Business,Hispanic,650,3,Consulting,,
3189,Male,FALSE,3.21,Humanities,White,650,6,Health Care,,
3190,Female,FALSE,3.14,STEM,White,590,7,Consulting,,
3191,Male,TRUE,3.2,Business,,570,5,Investment Banking,,
3192,Female,TRUE,3.29,Humanities,,660,6,Consulting,,
3193,Male,FALSE,3.1,Humanities,Asian,580,5,Other,,
3194,Male,FALSE,3.29,Business,Black,650,5,PE/VC,,
3195,Female,FALSE,3.25,Business,Asian,640,6,Technology,,
3196,Male,FALSE,3.08,STEM,Asian,630,6,PE/VC,,
3197,Female,TRUE,3.32,STEM,,640,4,PE/VC,,
3198,Female,FALSE,3.01,Humanities,Asian,580,6,Investment Banking,,
3199,Male,FALSE,3.23,Humanities,Black,650,5,CPG,,
3200,Male,TRUE,3.14,Humanities,,630,5,PE/VC,,
3201,Male,TRUE,3.26,STEM,,760,4,Real Estate,,
3202,Male,TRUE,3.23,Humanities,,730,5,Investment Banking,,
3203,Male,TRUE,3.4,Humanities,,660,7,Nonprofit/Gov,,
3204,Male,FALSE,3.31,Business,Other,650,5,Nonprofit/Gov,,
3205,Male,FALSE,3.42,Humanities,Hispanic,570,6,PE/VC,,
3206,Female,FALSE,3.27,Business,White,760,6,Consulting,,
3207,Female,TRUE,3.41,Humanities,,710,3,PE/VC,,
3208,Female,TRUE,3.52,Humanities,,670,7,Consulting,Admit,
3209,Male,FALSE,3.08,Business,Black,650,4,Health Care,,
3210,Female,FALSE,3.22,STEM,Asian,620,5,Real Estate,,
3211,Male,FALSE,3.14,Humanities,Hispanic,600,3,Investment Banking,,
3212,Female,FALSE,3.44,Business,Asian,700,5,Investment Banking,,
3213,Female,TRUE,3.19,Humanities,,590,5,Technology,,
3214,Male,FALSE,3.24,Humanities,Black,630,5,Nonprofit/Gov,,
3215,Female,FALSE,3.56,Business,Asian,720,4,PE/VC,Admit,
3216,Female,FALSE,3.46,Business,Black,690,5,Consulting,,
3217,Female,TRUE,3.15,Business,,630,3,CPG,,
3218,Male,FALSE,3.33,Humanities,White,620,5,Investment Management,,
3219,Male,FALSE,3.28,STEM,Other,660,6,PE/VC,Waitlist,
3220,Male,FALSE,3.27,Humanities,Hispanic,690,5,Technology,,
3221,Female,FALSE,3,Humanities,Black,610,7,Investment Banking,,
3222,Female,FALSE,3.37,Humanities,Asian,680,4,Health Care,Admit,
3223,Female,FALSE,3.55,Humanities,Black,630,5,PE/VC,,
3224,Male,FALSE,3.33,Business,Black,690,4,PE/VC,,
3225,Male,FALSE,3.42,Humanities,Asian,780,5,Nonprofit/Gov,Admit,
3226,Male,TRUE,3.26,Business,,580,5,Energy,,
3227,Female,TRUE,3.39,Business,,660,5,Investment Management,Admit,
3228,Female,TRUE,3.44,Business,,700,4,Investment Banking,,
3229,Male,FALSE,3.36,Humanities,Black,680,3,Nonprofit/Gov,,
3230,Female,FALSE,3.12,Humanities,Asian,620,4,Consulting,,
3231,Female,FALSE,3.46,STEM,Asian,750,3,Investment Management,,
3232,Female,FALSE,3.35,Humanities,White,700,6,Investment Banking,,
3233,Male,TRUE,3.27,STEM,,640,6,Other,,
3234,Male,TRUE,2.86,Business,,570,5,Consulting,,
3235,Female,TRUE,3.16,STEM,,590,5,Other,,
3236,Male,FALSE,3.03,Humanities,White,660,6,Nonprofit/Gov,,
3237,Male,FALSE,3.15,Humanities,White,580,6,Consulting,,
3238,Male,FALSE,3.29,Business,White,620,6,Consulting,,
3239,Female,TRUE,3.59,Business,,770,6,Consulting,Admit,
3240,Male,FALSE,3.39,Humanities,White,660,4,Consulting,,
3241,Male,FALSE,3.42,Humanities,White,670,6,Media/Entertainment,,
3242,Male,TRUE,3.11,STEM,,680,4,Investment Banking,,
3243,Male,FALSE,3.24,STEM,White,640,5,Investment Banking,,
3244,Male,FALSE,3.21,Humanities,Asian,690,4,Technology,,
3245,Male,FALSE,3.19,STEM,Asian,720,5,PE/VC,,
3246,Male,FALSE,3.42,Business,White,630,4,Consulting,,
3247,Female,FALSE,3.2,Humanities,Asian,650,5,Other,,
3248,Male,FALSE,3.35,STEM,White,650,7,Investment Banking,,
3249,Male,FALSE,3.06,Business,White,570,6,Nonprofit/Gov,,
3250,Male,TRUE,3.2,Business,,690,4,Consulting,,
3251,Male,FALSE,3.06,STEM,White,580,5,Technology,,
3252,Female,FALSE,3.27,Business,Hispanic,680,4,Nonprofit/Gov,,
3253,Male,FALSE,3.27,Humanities,White,730,6,Investment Banking,Admit,
3254,Female,FALSE,3.33,STEM,Hispanic,680,5,Investment Banking,Admit,
3255,Female,FALSE,3.27,Business,Hispanic,720,5,PE/VC,Admit,
3256,Female,TRUE,3.31,Business,,670,6,Investment Banking,Admit,
3257,Male,TRUE,3.15,Business,,640,3,CPG,,
3258,Female,TRUE,3.41,STEM,,680,4,PE/VC,,
3259,Male,FALSE,3.32,Business,Other,640,6,Consulting,,
3260,Male,FALSE,3.36,Business,White,680,3,PE/VC,,
3261,Male,TRUE,3.28,Business,,670,5,Financial Services,,
3262,Male,FALSE,3.07,Humanities,Asian,570,5,Consulting,,
3263,Male,TRUE,3.55,Humanities,,690,4,PE/VC,,
3264,Male,FALSE,3.45,STEM,White,700,7,Retail,,
3265,Male,TRUE,3.36,Business,,670,5,Health Care,Waitlist,
3266,Male,FALSE,3.08,STEM,Black,640,7,Financial Services,,
3267,Male,FALSE,3.48,Humanities,White,750,5,Consulting,,
3268,Male,TRUE,3.19,STEM,,680,3,Nonprofit/Gov,,
3269,Female,FALSE,2.89,Humanities,Black,580,6,Financial Services,,
3270,Male,FALSE,3.3,Humanities,White,650,4,Other,,
3271,Female,FALSE,3.32,STEM,Asian,690,4,Nonprofit/Gov,,
3272,Female,TRUE,3.36,Business,,720,5,Nonprofit/Gov,,
3273,Female,FALSE,3.04,Business,Black,570,5,Technology,,
3274,Male,FALSE,3.17,STEM,Asian,630,4,Consulting,,
3275,Male,FALSE,3.27,Business,Asian,610,4,Consulting,,
3276,Male,FALSE,3.25,STEM,Black,630,3,Consulting,,
3277,Male,FALSE,3.25,Business,White,610,4,Consulting,,
3278,Male,FALSE,3.24,STEM,Asian,680,4,Financial Services,,
3279,Male,FALSE,3.14,STEM,Hispanic,620,6,Other,,
3280,Male,TRUE,3.27,STEM,,780,4,Consulting,Admit,
3281,Male,FALSE,3.31,Business,Black,780,4,Technology,Waitlist,
3282,Male,FALSE,3.25,Humanities,Black,620,7,Health Care,,
3283,Female,TRUE,3.01,Business,,660,6,Financial Services,,
3284,Male,TRUE,3.35,Humanities,,600,5,Other,,
3285,Male,FALSE,3.08,Humanities,Hispanic,660,5,Health Care,,
3286,Male,FALSE,3.27,Humanities,Asian,620,6,Financial Services,,
3287,Female,FALSE,3.12,STEM,White,570,3,Nonprofit/Gov,,
3288,Male,FALSE,3.3,STEM,Black,650,5,Technology,,
3289,Male,FALSE,3.2,Humanities,White,670,6,Nonprofit/Gov,,
3290,Female,FALSE,3.16,Humanities,Hispanic,570,6,Health Care,,
3291,Male,FALSE,2.98,STEM,Asian,570,5,CPG,,
3292,Female,FALSE,3.45,STEM,Black,720,4,Consulting,,
3293,Male,FALSE,3.23,STEM,Asian,690,7,Nonprofit/Gov,,
3294,Female,FALSE,3.21,Business,White,630,6,Consulting,,
3295,Male,TRUE,2.94,Humanities,,610,5,Technology,,
3296,Male,FALSE,3.56,Humanities,Hispanic,740,5,Consulting,Admit,
3297,Male,TRUE,3.05,Business,,600,3,Consulting,,
3298,Female,FALSE,3.17,Business,Hispanic,610,7,Technology,,
3299,Male,TRUE,3.24,Humanities,,640,5,Financial Services,,
3300,Male,TRUE,3.43,STEM,,700,6,PE/VC,Admit,
3301,Male,FALSE,3.07,Humanities,Asian,650,4,Consulting,,
3302,Male,FALSE,3.26,Humanities,White,590,7,CPG,,
3303,Male,TRUE,2.9,Humanities,,610,4,Investment Management,,
3304,Male,FALSE,3.3,Humanities,White,620,5,Consulting,,
3305,Male,FALSE,3.49,Business,Black,690,4,Health Care,,
3306,Male,FALSE,3.43,Humanities,White,710,5,Consulting,,
3307,Male,FALSE,3.29,STEM,Asian,700,5,PE/VC,,
3308,Male,FALSE,2.99,Business,White,570,5,Health Care,,
3309,Female,FALSE,3.43,Business,White,730,4,Nonprofit/Gov,Admit,
3310,Male,FALSE,3.41,Humanities,White,760,4,Financial Services,Admit,
3311,Male,FALSE,3.19,Business,White,670,4,CPG,,
3312,Female,FALSE,3.13,Humanities,Hispanic,770,4,Consulting,,
3313,Male,FALSE,3.3,STEM,White,650,7,Financial Services,,
3314,Female,FALSE,3.16,STEM,Black,590,6,PE/VC,,
3315,Male,FALSE,3.16,Humanities,Asian,680,7,Health Care,,
3316,Female,TRUE,3.26,Humanities,,590,5,Investment Banking,,
3317,Male,FALSE,3.34,STEM,Asian,640,6,CPG,,
3318,Male,FALSE,2.97,STEM,Asian,590,4,PE/VC,,
3319,Male,TRUE,3.16,Business,,700,6,Financial Services,,
3320,Male,FALSE,3.27,Humanities,Asian,580,5,Other,,
3321,Male,FALSE,3.25,STEM,White,690,6,Consulting,,
3322,Female,FALSE,3.09,Humanities,Hispanic,640,6,Financial Services,,
3323,Female,TRUE,3.23,Humanities,,640,4,PE/VC,,
3324,Male,FALSE,3.53,Business,Hispanic,710,6,Consulting,,
3325,Female,FALSE,3.23,Humanities,Black,620,5,Real Estate,,
3326,Female,FALSE,3.04,Business,Hispanic,580,4,Consulting,,
3327,Male,FALSE,3.46,STEM,White,690,6,Consulting,Admit,
3328,Male,FALSE,3.07,Business,White,620,5,Consulting,,
3329,Female,FALSE,3.09,Humanities,Black,640,4,Consulting,,
3330,Male,TRUE,3.34,Humanities,,600,5,Nonprofit/Gov,,
3331,Female,FALSE,3.11,Business,Other,650,6,PE/VC,,
3332,Male,TRUE,3.35,Humanities,,660,4,Financial Services,,
3333,Female,TRUE,2.93,Business,,600,6,Consulting,,
3334,Male,FALSE,3.13,Business,Asian,630,3,Consulting,,
3335,Male,TRUE,3.47,STEM,,690,5,Nonprofit/Gov,,
3336,Male,TRUE,3.44,Humanities,,630,5,Consulting,,
3337,Female,FALSE,3.16,STEM,White,600,5,Consulting,,
3338,Male,FALSE,3.24,Business,White,590,4,Nonprofit/Gov,,
3339,Male,FALSE,3.17,STEM,White,580,6,Consulting,,
3340,Male,FALSE,3.17,Humanities,Black,610,5,Consulting,,
3341,Male,TRUE,3.34,Business,,750,6,Financial Services,Admit,
3342,Female,TRUE,3.54,STEM,,770,5,Consulting,Admit,
3343,Male,FALSE,3.42,Humanities,Hispanic,740,4,Financial Services,,
3344,Male,FALSE,3.2,Humanities,Asian,660,5,Consulting,,
3345,Female,FALSE,3.59,Humanities,White,740,5,Other,Admit,
3346,Male,FALSE,2.98,Humanities,White,570,4,Consulting,,
3347,Male,FALSE,3.26,STEM,White,660,5,Investment Management,,
3348,Female,TRUE,3.43,Business,,620,4,Consulting,,
3349,Male,FALSE,3.46,Business,Other,710,5,Health Care,,
3350,Female,FALSE,3.22,STEM,White,590,5,Energy,,
3351,Male,TRUE,3.1,STEM,,620,6,Nonprofit/Gov,,
3352,Female,TRUE,3.11,Business,,590,5,Technology,,
3353,Male,TRUE,3.27,Humanities,,690,5,PE/VC,,
3354,Female,FALSE,3.06,Humanities,White,590,5,Health Care,,
3355,Male,TRUE,3.01,STEM,,660,4,Investment Banking,,
3356,Female,FALSE,3.06,STEM,Black,620,5,PE/VC,,
3357,Male,FALSE,3.16,Humanities,Asian,670,4,Nonprofit/Gov,,
3358,Male,TRUE,3.16,Business,,610,3,PE/VC,,
3359,Male,FALSE,3.04,STEM,Asian,570,6,Technology,,
3360,Male,FALSE,3.32,Humanities,Asian,740,4,Consulting,Admit,
3361,Female,TRUE,3.13,Humanities,,630,7,Consulting,,
3362,Male,TRUE,3.48,Business,,660,6,Technology,Admit,
3363,Female,FALSE,3.24,STEM,White,600,4,Other,,
3364,Male,TRUE,3.36,Business,,770,4,PE/VC,Admit,
3365,Male,TRUE,3.38,Humanities,,640,4,Financial Services,,
3366,Female,FALSE,2.93,STEM,Black,590,6,Nonprofit/Gov,,
3367,Male,FALSE,3.17,STEM,Black,600,4,Consulting,,
3368,Male,FALSE,3.19,Humanities,Black,650,5,Consulting,,
3369,Female,FALSE,3.25,STEM,Black,620,5,Consulting,,
